sampleNum,label,std_acc_z,std_acc_x,std_acc_y,mean_acc_z,mean_acc_x,mean_acc_y,range_acc_z,range_acc_x,range_acc_y
1223,Normal,1.0563147162356592,3.5291590620415025,3.329611667408086,0.47715311004784644,9.009395933014362,-0.1580741626794258,5.813397129186603,22.57655502392344,23.17224880382775
1224,Normal,1.4745622334504156,5.0742317909564045,4.993327740061191,0.07061602870813408,9.090915071770343,-0.3120275119617224,10.959330143540669,51.33971291866029,35.11483253588517
1225,Normal,1.368470461940197,3.5885028091489857,5.358784781670659,-0.09407296650717695,8.965454545454547,-0.6815251196172247,9.52153110047847,24.677033492822964,45.8755980861244
1226,Normal,1.9838447128350991,7.646634012467125,5.656379074017306,-0.34383971291866006,9.045089712918667,-0.3832416267942583,12.614832535885167,43.52392344497608,39.41866028708133
1227,Normal,1.9136142925995046,6.823583282945798,7.163203916128647,-0.43024521531100485,9.097996411483253,-0.15099282296650712,10.32775119617225,37.89473684210526,41.48564593301436
1228,Normal,3.3916386130465397,11.379968447702751,14.628178772979194,-0.4937200956937794,9.048779904306224,0.15398923444976104,35.07416267942584,88.70813397129186,152.19617224880383
1229,Normal,3.269765307741254,12.978887016335753,9.968622890285395,-0.43687200956937794,9.116345693779909,0.0658612440191388,18.155502392344495,79.13397129186603,56.76555023923446
1230,Normal,2.233355716773916,8.397237621941919,8.232685374936928,-0.4683433014354066,9.135191387559804,0.2231698564593304,16.483253588516746,63.03827751196172,83.38038277511961
1231,Normal,2.217707218049953,8.20385679104931,7.520191878997292,0.1565011961722488,9.30177631578947,0.4788337320574164,17.992822966507177,56.483253588516746,45.98086124401914
1232,Normal,3.125198676817685,11.670686851196859,12.799309055093696,0.3395334928229666,9.149336124401913,-0.039934210526315635,23.349282296650717,61.83253588516747,90.22488038277513
1233,Normal,1.5676712748119337,3.8304150149373335,5.707991485251131,-0.10418660287081336,8.933947368421055,-1.0004126794258363,11.732057416267942,26.61004784688995,41.30622009569378
1234,Normal,1.3894294581060096,5.2513085795062056,5.870988148598532,-0.3880322966507177,8.987709330143536,-0.8928827751196172,8.471291866028707,35.43540669856459,37.753588516746404
1235,Normal,2.098698376201618,8.21031046035526,6.971132906267467,-0.3210586124401915,8.928289473684204,-0.8751196172248805,10.279904306220097,45.430622009569376,39.90909090909091
1236,Normal,1.8596722380729394,8.255051494771207,5.912153973968621,-0.13160885167464118,8.906238038277511,-0.8691806220095688,14.069377990430622,53.272727272727266,34.6244019138756
1237,Normal,1.9902228901679158,7.542950746429326,5.5276018602959445,-0.5019318181818188,9.052517942583728,-0.5923086124401914,11.617224880382775,47.59090909090909,27.303827751196174
1238,Normal,1.72328114871658,6.0321501936271495,6.951294219894714,-0.5247428229665076,9.12884569377991,-0.005113636363636349,10.368421052631579,41.208133971291865,42.09090909090909
1239,Normal,1.6998425039945104,4.432765268794458,4.975799188712644,-0.32679425837320586,8.928122009569375,-0.5661064593301434,11.751196172248804,35.760765550239235,34.55502392344498
1240,Normal,2.0723398273174216,6.138470870351424,8.12948989709769,-1.121961722488039,8.995586124401918,-0.9720633971291872,20.11004784688995,60.73444976076555,90.74162679425837
1241,Normal,1.829100581913942,7.290615783115487,4.95425375177619,-0.30187799043062197,8.802960526315793,-1.4034988038277525,11.834928229665072,40.81818181818181,33.724880382775126
1242,Normal,2.279868533351477,6.918004024498404,8.222001974595154,-0.3932834928229665,9.007380382775121,-0.8059569377990424,15.301435406698566,43.08373205741627,66.63636363636364
1243,Normal,1.716252746243874,5.741016678907302,5.877803436459445,-0.40563397129186646,8.96049043062201,-0.6175358851674642,9.366028708133971,36.30622009569379,38.91626794258373
1244,Normal,1.5179102480686506,4.490013089648214,5.216056365022798,-0.18648923444976068,8.98768540669856,-0.41897727272727237,8.37799043062201,26.99521531100478,32.96650717703349
1245,Normal,1.2967294488968177,4.1282175705679105,4.6216705843694434,-0.22752990430622,9.041345693779904,-0.46153708133971305,9.095693779904305,24.85167464114833,37.794258373205736
1246,Normal,1.4806107614693005,5.478442890031459,5.35287942957863,-0.2484808612440191,8.999575358851667,-0.3484150717703352,10.064593301435407,35.61244019138756,41.21291866028709
1247,Normal,1.3197697130801453,5.010220745670043,5.172556763937366,-0.35648325358851657,9.044904306220102,-0.34519736842105253,9.045454545454547,27.291866028708135,41.535885167464116
1248,Normal,1.2157370031789492,3.878019583621946,4.457702999266461,-0.298498803827751,8.985998803827753,-0.19556220095693783,6.739234449760765,23.92105263157895,24.263157894736842
1249,Normal,1.2130987397504551,4.149016993612025,5.503389264290765,-0.23809808612440184,9.016405502392354,-0.1888995215311005,8.681818181818182,28.758373205741634,33.50717703349282
1250,Normal,1.4225637394643746,5.8102091489109355,5.799697722878189,-0.24502990430622024,9.029826555023918,0.009150717703349262,9.693779904306218,31.169856459330138,33.880382775119614
1251,Normal,1.4367697502006176,5.280860488707973,5.964379560961508,-0.284994019138756,9.00347488038278,0.08473684210526304,7.947368421052632,39.301435406698566,36.834928229665074
1252,Normal,1.3073602811171794,4.244132894120473,4.797595577842127,-0.31132177033492814,9.093433014354071,0.1319976076555024,8.76555023923445,29.892344497607652,29.992822966507177
1253,Normal,1.4520122124592478,4.560560877903109,5.776827183547644,-0.2969078947368422,9.032811004784689,0.26908492822966495,9.334928229665072,26.22248803827751,44.368421052631575
1254,Normal,1.7365151564922596,4.717761005421139,6.754957794795817,-0.38318779904306255,9.105645933014353,0.31099282296650727,10.119617224880383,27.105263157894733,45.11483253588517
1255,Normal,1.7958559300345875,6.4191811322382355,8.067941641753233,-0.3671411483253588,9.113726076555032,0.14305622009569377,10.863636363636363,48.5311004784689,62.95454545454545
1256,Normal,1.5889824410709406,5.554765948550042,5.845380422241345,-0.28851076555023936,9.138630382775126,0.0039234449760765025,9.227272727272727,42.516746411483254,37.088516746411486
1257,Normal,1.4960979656034554,5.564965492012835,5.98498604150542,-0.2555322966507178,9.05541866028708,-0.13756578947368425,8.215311004784688,32.52153110047847,39.858851674641144
1258,Normal,1.1171480489364405,3.875604572371229,4.189306767089806,-0.16224880382775125,9.05705741626793,-0.14773923444976073,7.055023923444976,25.65789473684211,24.67224880382775
1259,Normal,2.174798508248168,6.2352988554741335,9.16948576452639,-0.1838098086124401,9.03160885167464,-0.36468301435406686,16.76555023923445,40.38755980861244,88.16746411483254
1260,Normal,1.4653774475356145,4.886214161125891,5.207285046578536,-0.1848564593301437,8.986578947368427,-0.3635586124401911,8.129186602870814,26.425837320574164,29.66507177033493
1261,Normal,1.4348600066837491,4.938588977438767,5.478583229382868,-0.23439593301435407,9.11731459330143,-0.3201614832535881,8.911483253588518,30.545454545454547,36.45693779904306
1262,Normal,1.3583914151390528,5.411957045433439,6.174014471097319,-0.005980861244019098,8.957500000000005,-0.4031279904306219,7.4856459330143545,43.09808612440191,52.2822966507177
1263,Normal,1.3455555391280607,4.027437266582362,4.442208895648408,-0.2130382775119619,9.048767942583732,-0.38247009569378015,11.363636363636363,26.026315789473685,23.732057416267942
1264,Normal,1.4846721570296015,5.353028859050049,5.700480311626908,-0.17166267942583718,9.022230861244019,-0.48398325358851674,13.454545454545453,43.868421052631575,40.60765550239235
1265,Normal,1.2684746692421307,4.611589261850269,5.199803190456553,-0.1137799043062202,8.996411483253588,-0.3020215311004787,7.208133971291866,30.76794258373206,40.99282296650718
1266,Normal,1.1208919092466147,3.9065886963510947,3.732246728146794,-0.22854066985645943,9.068863636363641,-0.35651315789473675,6.7799043062200965,22.63157894736842,19.88755980861244
1267,Normal,1.2580614734916242,3.879487091316183,4.644770238148815,-0.24778110047846888,9.019928229665076,-0.40694976076555023,6.514354066985646,22.014354066985643,28.784688995215312
1268,Normal,1.5107692921107807,5.644230703895468,6.725880601863715,-0.21289473684210541,9.049192583732063,-0.4568600478468898,9.880382775119617,38.34928229665071,50.91626794258373
1269,Normal,1.5884236951239266,5.421860055177097,5.275312519377167,-0.3163875598086121,9.035693779904303,-0.4382655502392345,9.595693779904305,34.02631578947368,35.59569377990431
1270,Normal,1.239408028931681,4.012811404179541,4.2834274796652245,-0.1344318181818181,9.009049043062202,-0.4265550239234451,7.40909090909091,22.248803827751196,21.933014354066984
