sampleNum,label,std_acc_z,std_acc_x,std_acc_y,mean_acc_z,mean_acc_x,mean_acc_y,range_acc_z,range_acc_x,range_acc_y,std_gyro_z,std_gyro_x,std_gyro_y,mean_gyro_z,mean_gyro_x,mean_gyro_y,range_gyro_z,range_gyro_x,range_gyro_y
728,Normal,2.801062978922111,10.5412251328513,9.637697266325459,-0.02433612440191389,8.993205741626792,-0.6182356459330144,19.0311004784689,72.09808612440192,74.1602870813397,0.09295658231759982,0.3636255617174196,0.2316776270604462,0.009984042553191482,0.11146276595744671,-0.06507978723404256,0.4925531914893616,2.2117021276595747,1.4542553191489362
729,Normal,2.21866094498267,8.147256920069374,6.296888166686715,-0.2378229665071772,9.04736842105263,-0.4177571770334928,14.566985645933014,88.62679425837321,39.90909090909091,0.07453887365705712,0.26123362748969015,0.16480986886606735,-0.0006170212765957442,0.005718085106382985,-0.016601063829787214,0.573404255319149,1.4904255319148936,0.8797872340425532
730,Normal,2.844587845015271,8.73813652832078,10.678633588191621,-0.2813277511961722,8.94691387559809,-0.48425239234449724,19.150717703349287,55.42344497607656,99.39234449760765,0.09223896793639334,0.36553448389340626,0.16987472438329088,-0.008058510638297867,0.017489361702127653,-0.017984042553191488,0.6329787234042553,2.3680851063829786,0.9159574468085105
731,Normal,2.6363481001813884,9.90601192609985,8.55153827977369,-0.3088157894736843,9.077757177033497,-0.5788696172248803,19.504784688995215,52.631578947368425,44.42344497607655,0.08788686823459856,0.3109389525006275,0.18713646692208877,0.00513829787234042,-0.008744680851063825,0.007335106382978708,0.5606382978723403,1.6234042553191488,0.9159574468085105
732,Normal,2.354630995756977,8.470593472412672,7.80225072920604,-0.25828947368421057,8.946716507177022,-0.4842165071770331,13.997607655502392,47.705741626794264,40.464114832535884,0.08665218834924843,0.3146491199230912,0.17633369681778108,-0.0020744680851063823,0.00858510638297873,0.017526595744680854,0.4340425531914892,1.622340425531915,1.122340425531915
733,Normal,2.6880882944748805,9.732053634177559,8.773128910949115,-0.275651913875598,9.003618421052629,-0.5458373205741622,14.648325358851674,51.00717703349282,47.289473684210535,0.1002388278397935,0.37269146802808684,0.1958715099485995,-0.015675531914893615,0.004175531914893609,-0.013882978723404263,0.5212765957446808,2.0840425531914892,1.2297872340425533
734,Normal,2.656747615998031,8.236794008568198,9.452382214970203,-0.2962141148325359,8.936614832535886,-0.4861722488038278,21.569377990430624,58.251196172248804,80.1842105263158,0.09384557609676153,0.3893448633787963,0.18271385197679388,0.00042021276595744975,0.00038829787234042327,0.014712765957446803,0.6212765957446809,2.443617021276596,1.072340425531915
735,Normal,3.5050267667155115,8.655844795357368,12.65327705210588,-0.26486842105263136,9.0072009569378,-0.21554425837320582,40.99521531100478,78.05741626794259,127.27272727272728,0.18286911864246838,0.550693607351455,0.1626783344822799,-0.012069148936170218,-0.013494680851063827,-0.01256382978723404,1.3680851063829786,5.032978723404256,0.8797872340425532
736,Normal,3.837110006643982,6.773525665140766,13.029002031918727,-0.2922846889952154,9.001399521531091,0.2655741626794259,53.19377990430621,90.95933014354068,139.69138755980862,0.15160045732760177,0.5939879379958903,0.14164931312138332,0.0085159574468085,0.02915957446808508,0.023792553191489353,2.0574468085106385,6.8999999999999995,1.228723404255319
737,Normal,1.88144242503881,5.2680244527874365,5.888567930592494,-0.22172846889952172,9.003558612440202,-0.3342643540669858,13.483253588516748,38.22488038277512,61.196172248803826,0.0638552140720237,0.31665168679810535,0.14344767082232554,-0.0033776595744680806,-0.017085106382978724,0.010792553191489349,0.3595744680851063,2.272340425531915,0.8904255319148936
